Date,Open,High,Low,Close,Adj Close,Volume
4/8/2021,407.929993,408.579987,406.929993,408.519989,392.050873,57863100
4/9/2021,408.390015,411.670013,408.26001,411.48999,394.901062,61104600
4/12/2021,410.850006,411.929993,410.200012,411.640015,395.045074,56704900
4/13/2021,411.529999,413.529999,411.119995,412.859985,396.215881,56551000
4/14/2021,412.829987,413.959991,410.869995,411.450012,394.862732,61659900
4/15/2021,413.73999,416.160004,413.690002,415.869995,399.104614,60229800
4/16/2021,417.25,417.910004,415.730011,417.26001,400.438507,82037300
4/19/2021,416.26001,416.73999,413.790009,415.209991,398.471161,78498500
4/20/2021,413.910004,415.089996,410.589996,412.170013,395.553711,81851800
4/21/2021,411.51001,416.290009,411.359985,416.070007,399.296478,66793000
4/22/2021,415.890015,416.779999,411.130005,412.269989,395.649658,97582800
4/23/2021,412.869995,418.25,412.790009,416.73999,399.939484,73209200
4/26/2021,417.440002,418.220001,416.809998,417.609985,400.774414,52182400
4/27/2021,417.929993,418.140015,416.299988,417.519989,400.688019,51303100
4/28/2021,417.809998,419.01001,416.899994,417.399994,400.572845,51238900
4/29/2021,420.320007,420.720001,416.440002,420.059998,403.12561,78544300
4/30/2021,417.630005,418.540009,416.339996,417.299988,400.476868,85527000
5/3/2021,419.429993,419.839996,417.670013,418.200012,401.340637,68128300
5/4/2021,416.070007,416.600006,411.670013,415.619995,398.864594,101591200
5/5/2021,417.380005,417.630005,415.149994,415.75,398.98941,60162200
5/6/2021,415.829987,419.209991,413.679993,419.070007,402.175568,74321400
5/7/2021,419.890015,422.820007,419.160004,422.119995,405.1026,67733800
5/10/2021,422.5,422.73999,417.809998,417.940002,401.091064,81852400
5/11/2021,413.100006,415.269989,410.059998,414.209991,397.511444,116888000
5/12/2021,411.230011,412.589996,404,405.410004,389.066254,134811000
5/13/2021,407.070007,412.350006,407.019989,410.279999,393.739899,106394000
5/14/2021,413.209991,417.48999,413.179993,416.579987,399.785919,82201600
5/17/2021,415.390015,416.390015,413.359985,415.519989,398.768677,65129200
5/18/2021,415.799988,416.059998,411.769989,411.940002,395.332977,59810200
5/19/2021,406.920013,411.049988,405.329987,410.859985,394.296509,106467100
5/20/2021,411.799988,416.630005,411.670013,415.279999,398.53833,78022200
5/21/2021,416.869995,418.200012,414.450012,414.940002,398.212036,76578700
5/24/2021,417.339996,420.320007,417.079987,419.170013,402.271515,51376700
5/25/2021,420.329987,420.709991,417.619995,418.23999,401.378967,57451400
5/26/2021,418.869995,419.609985,417.76001,419.070007,402.175568,43088600
5/27/2021,420.170013,420.720001,418.98999,419.290009,402.386658,56707700
5/28/2021,420.970001,421.25,419.790009,420.040009,403.106476,58520200
6/1/2021,422.570007,422.720001,419.200012,419.670013,402.751404,54216600
6/2/2021,420.369995,421.230011,419.290009,420.329987,403.384735,49097100
6/3/2021,417.850006,419.98999,416.279999,418.769989,401.887634,58138800
6/4/2021,420.75,422.920013,418.839996,422.600006,405.563202,55938800
6/7/2021,422.589996,422.779999,421.190002,422.190002,405.1698,51555000
6/8/2021,423.109985,423.209991,420.320007,422.279999,405.256165,47134300
6/9/2021,423.179993,423.26001,421.410004,421.649994,404.65152,48436300
6/10/2021,422.959991,424.630005,421.549988,423.609985,406.532562,51020100
6/11/2021,424.200012,424.429993,422.820007,424.309998,407.204315,45570800
6/14/2021,424.429993,425.369995,423.100006,425.26001,408.115997,42358500
6/15/2021,425.420013,425.459991,423.540009,424.480011,407.367432,51508500
6/16/2021,424.630005,424.869995,419.920013,422.109985,405.092987,80386100
6/17/2021,421.670013,423.019989,419.320007,421.970001,404.958618,90949700
6/18/2021,417.089996,417.829987,414.700012,414.920013,399.495544,118676300
6/21/2021,416.799988,421.059998,415.929993,420.859985,405.214722,72822000
6/22/2021,420.850006,424,420.079987,423.109985,407.381073,57700300
6/23/2021,423.190002,424.049988,422.51001,422.600006,406.890045,49445400
6/24/2021,424.890015,425.549988,424.619995,425.100006,409.297089,45110300
6/25/2021,425.899994,427.089996,425.549988,426.609985,410.750977,58129500
6/28/2021,427.170013,427.649994,425.890015,427.470001,411.579071,53159600
6/29/2021,427.880005,428.559998,427.130005,427.700012,411.800446,35970500
6/30/2021,427.209991,428.779999,427.179993,428.059998,412.147095,64827900
7/1/2021,428.869995,430.600006,428.799988,430.429993,414.429016,53441000
7/2/2021,431.670013,434.100006,430.519989,433.720001,417.596649,57697700
7/6/2021,433.779999,434.01001,430.01001,432.929993,416.83606,68710400
7/7/2021,433.660004,434.76001,431.51001,434.459991,418.309143,63549500
7/8/2021,428.779999,431.730011,427.519989,430.920013,414.900757,97595200
7/9/2021,432.529999,435.839996,430.709991,435.519989,419.329742,76238600
7/12/2021,435.429993,437.350006,434.970001,437.079987,420.831726,52889600
7/13/2021,436.23999,437.839996,435.309998,435.589996,419.397186,52911300
7/14/2021,437.399994,437.920013,434.910004,436.23999,420.02301,64130400
7/15/2021,434.809998,435.529999,432.720001,434.75,418.588409,55126400
7/16/2021,436.01001,436.059998,430.920013,431.339996,415.305115,75874700
7/19/2021,426.190002,431.410004,421.970001,424.970001,409.171936,147987000
7/20/2021,425.679993,432.420013,424.829987,431.059998,415.035553,99608200
7/21/2021,432.339996,434.700012,431.01001,434.549988,418.395813,64724400
7/22/2021,434.73999,435.720001,433.690002,435.459991,419.272003,47878500
7/23/2021,437.519989,440.299988,436.790009,439.940002,423.58548,63766600
7/26/2021,439.309998,441.029999,439.26001,441.019989,424.625305,43719200
7/27/2021,439.910004,439.940002,435.98999,439.01001,422.690002,67397100
7/28/2021,439.679993,440.299988,437.309998,438.829987,422.516724,52472400
7/29/2021,439.820007,441.799988,439.809998,440.649994,424.269012,47435300
7/30/2021,437.910004,440.059998,437.769989,438.51001,422.208649,68951200
8/2/2021,440.339996,440.929993,437.209991,437.589996,421.322815,58783300
8/3/2021,438.440002,441.279999,436.100006,441.149994,424.750488,58053900
8/4/2021,439.779999,441.119995,438.730011,438.980011,422.661163,46732200
8/5/2021,440.220001,441.850006,439.880005,441.76001,425.337799,38969700
8/6/2021,442.100006,442.940002,441.799988,442.48999,426.04068,46930000
8/9/2021,442.459991,442.799988,441.309998,442.130005,425.694,41222600
8/10/2021,442.609985,443.440002,441.880005,442.679993,426.223602,43339300
8/11/2021,443.820007,443.880005,442.619995,443.779999,427.282715,44034300
8/12/2021,443.619995,445.26001,442.660004,445.109985,428.563232,38909400
8/13/2021,445.589996,445.940002,445.070007,445.920013,429.343109,39470300
8/16/2021,444.529999,447.109985,442.869995,446.970001,430.354095,73740000
8/17/2021,444.23999,444.959991,440.850006,444.040009,427.533051,92673900
8/18/2021,442.959991,444.630005,438.920013,439.179993,422.853729,89351900
8/19/2021,436.269989,441.140015,436.119995,439.859985,423.508392,92812200
8/20/2021,440.230011,443.709991,439.709991,443.359985,426.878296,72008700
8/23/2021,445.160004,448.230011,443.440002,447.26001,430.633331,54973000
8/24/2021,447.970001,448.540009,447.420013,447.970001,431.316925,38744700
8/25/2021,448.170013,449.459991,447.769989,448.910004,432.222046,40529700
8/26/2021,448.609985,448.859985,446.160004,446.26001,429.670532,57829600
8/27/2021,447.119995,450.649994,447.059998,450.25,433.512207,77235100
8/30/2021,450.970001,453.070007,450.709991,452.230011,435.418579,48357400
8/31/2021,452.130005,452.48999,450.920013,451.559998,434.773499,59300200
9/1/2021,452.559998,453.109985,451.549988,451.799988,435.004547,48721400
9/2/2021,453.320007,454.049988,451.910004,453.190002,436.342926,42501000
9/3/2021,451.980011,453.630005,451.549988,453.079987,436.237,47170500
9/7/2021,452.709991,452.809998,450.73999,451.459991,434.677185,51671500
9/8/2021,450.890015,451.670013,448.859985,450.910004,434.147644,56181900
9/9/2021,450.700012,452.570007,448.720001,448.980011,432.289398,57970400
9/10/2021,451.040009,451.48999,445.309998,445.440002,428.880981,89948200
9/13/2021,448.640015,448.920013,444.109985,446.579987,429.978577,83738600
9/14/2021,448.119995,448.339996,443.220001,444.170013,427.658234,78197100
9/15/2021,444.619995,448.410004,443.440002,447.880005,431.230316,78792200
9/16/2021,447.320007,448.359985,444.019989,447.170013,430.546722,77786700
9/17/2021,444.920013,445.369995,441.019989,441.399994,426.352753,118425000
9/20/2021,434.880005,436.559998,428.859985,434.040009,419.243652,166445500
9/21/2021,436.529999,437.910004,433.070007,433.630005,418.847565,92526100
9/22/2021,436.049988,440.029999,433.75,437.859985,422.93335,102350100
9/23/2021,439.850006,444.890015,439.600006,443.179993,428.072052,76396000
9/24/2021,441.440002,444.670013,441.209991,443.910004,428.7771,62094800
9/27/2021,442.809998,444.049988,441.899994,442.640015,427.550446,61371100
9/28/2021,439.690002,440.040009,432.940002,433.720001,418.934509,130436300
9/29/2021,435.190002,437.040009,433.850006,434.450012,419.639648,82329200
9/30/2021,436.019989,436.769989,428.779999,429.140015,414.510681,140506000
10/1/2021,430.980011,436.029999,427.230011,434.23999,419.436829,129240100
10/4/2021,433,433.959991,426.359985,428.640015,414.02774,128570000
10/5/2021,430.23999,435.48999,429.390015,433.100006,418.335663,90682500
10/6/2021,429.269989,435.119995,427.540009,434.899994,420.074341,113032200
10/7/2021,438.390015,441.679993,438.200012,438.660004,423.706146,72437500
10/8/2021,439.480011,439.890015,437.190002,437.859985,422.93335,74557400
10/11/2021,437.160004,440.26001,434.619995,434.690002,419.87146,65233300
10/12/2021,435.670013,436.100006,432.779999,433.619995,418.837952,71181200
10/13/2021,434.709991,436.049988,431.540009,435.179993,420.344727,72974000
10/14/2021,439.079987,442.660004,438.579987,442.5,427.415192,70236800
10/15/2021,444.75,446.26001,444.089996,445.869995,430.670349,66260200
10/18/2021,443.970001,447.549988,443.269989,447.190002,431.945313,62213200
10/19/2021,448.920013,450.709991,448.269989,450.640015,435.27771,46996800
10/20/2021,451.130005,452.730011,451.01001,452.410004,436.987427,49571600
10/21/2021,451.769989,453.829987,451.309998,453.589996,438.127167,41305400
10/22/2021,453.130005,454.670013,451.049988,453.119995,437.673187,58845100
10/25/2021,454.279999,455.899994,452.390015,455.549988,440.020355,45214500
10/26/2021,457.200012,458.48999,455.559998,455.959991,440.416382,56075100
10/27/2021,456.450012,457.160004,453.859985,453.940002,438.46524,72438000
10/28/2021,455.459991,458.399994,455.450012,458.320007,442.695923,51437900
10/29/2021,455.869995,459.559998,455.559998,459.25,443.594238,70162400
11/1/2021,460.299988,460.700012,458.200012,460.040009,444.3573,48433600
11/2/2021,460.220001,462.230011,460.079987,461.899994,446.15387,48908400
11/3/2021,461.299988,465.149994,460.829987,464.720001,448.877747,52509800
11/4/2021,465.359985,467,464.98999,466.910004,450.993073,52847100
11/5/2021,469.279999,470.649994,466.920013,468.529999,452.557861,66390600
11/8/2021,469.700012,470.230011,468.200012,468.929993,452.944183,50405200
11/9/2021,469.320007,469.570007,465.880005,467.380005,451.447083,51149100
11/10/2021,465.579987,467.380005,462.040009,463.619995,447.815247,69429700
11/11/2021,465.209991,465.290009,463.75,463.769989,447.960114,34848500
11/12/2021,465.119995,467.859985,464.109985,467.269989,451.34082,53466700
11/15/2021,468.640015,468.809998,466.230011,467.429993,451.4953,46980500
11/16/2021,467.149994,470.48999,467.070007,469.279999,453.282257,48857500
11/17/2021,469,469.190002,467.480011,468.140015,452.181183,47858300
11/18/2021,469.23999,470.01001,466.339996,469.730011,453.71701,50625600
11/19/2021,469.609985,470.940002,468.5,468.890015,452.905579,57315600
11/22/2021,470.890015,473.540009,467.350006,467.570007,451.630554,72762000
11/23/2021,467.220001,469.100006,464.450012,468.190002,452.229462,73206500
